time_sec,node_id,parent_id,rpl_ver,rpl_rank,dis_sent,dio_sent,dao_sent,nbr_dis_rcv,nbr_dio_rcv,nbr_dao_ack_rcv,nbr_fwd_to_me,nbr_fwd_to_others,nbr_fwd_bcast,nbr_rpl_ctrl,nbr_non_rpl_ctrl,nbr_rpl_ver_rcv,nbr_rpl_rank_rcv,nbr_fwd_rpl,nbr_fwd_non_rpl,diff_rpl_rank,diff_rpl_ver,norm_rank_diff,ctrl_to_data_ratio,non_rpl_to_rpl_ratio,rpl_fwd_ratio,non_rpl_fwd_ratio,total_fwd_ratio,label
216.0,30.0,43.0,29.0,11818.0,263.0,6415.0,890.0,58.0,1445.0,0.0,1433.0,997.0,72.0,1134.0,5.0,29.0,3885.0,7042.0,31.0,7933.0,0.0,0.6712642,6.6737213,0.004409171,0.1610338,0.16129032,0.32232413,0
264.0,43.0,30.0,5.0,21243.0,330.0,5946.0,971.0,88.0,1361.0,0.0,1342.0,1064.0,111.0,916.0,9.0,118.0,6230.0,6685.0,53.0,15013.0,113.0,0.7067269,7.911572,0.009825327,0.13702318,0.16981132,0.30683452,1
202.0,10.0,1.0,173.0,342.0,195.0,323.25,13.25,147.5,797.75,0.0,205.75,8.0,923.0,15.0,1.0,173.0,283.75,34.25,483.5,58.25,0.0,0.16741963,35.433334,0.06666668,0.43802518,0.0020720628,0.44009727,1
192.0,5.0,8.0,194.0,841.0,96.0,4.0,5.0,89.0,98.0,0.0,48.0,261.0,143.0,65.0,3.0,184.0,660.0,165.0,11.0,181.0,10.0,0.21521997,1.6153846,0.046153847,0.3939394,0.27272728,0.6666667,1
88.0,6.0,10.0,240.0,587.0,0.0,1355.0,4.0,0.0,780.0,0.0,462.0,916.0,551.0,15.0,686.0,240.0,263.0,15.0,686.0,324.0,0.0,0.5519591,90.6,45.733334,1.0,1.0,2.0,1
48.0,3.0,28.0,240.0,11139.0,87.0,262.0,48.0,4.0,54.0,0.0,52.0,67.0,5.0,51.0,1.0,240.0,6041.0,269.0,2.0,5098.0,0.0,0.45767125,7.7843137,0.019607844,0.18959108,0.5,0.68959105,0
194.58829,4.5000014,7.3235297,237.52945,630.0591,10.676472,509.11777,33.588245,2.6470587,317.38242,0.0,83.73534,78.32355,299.08835,5.9411783,29.735302,237.4118,615.8531,46.08824,237.11769,84.441216,0.11764706,0.11901461,124.40654,4.356062,0.23969303,0.10298628,0.34267923,0
32.0,4.8,4.9,224.40001,529.60004,15.3,91.5,29.2,5.1000004,59.8,0.0,19.6,57.5,55.000008,4.1,17.0,224.40001,429.1,13.7,24.200003,100.5,0.0,0.18981867,20.027275,6.29091,0.47674426,0.5285714,1.0053157,0
360.0,2.0,10.0,240.0,754.0,131.0,3100.0,424.0,48.0,892.0,0.0,797.0,912.0,351.0,382.0,294.0,240.0,706.0,2976.0,1212.0,48.0,0.0,0.06366048,9.568063,0.76963353,0.12836021,0.24257426,0.3709345,1
18.476194,25.83334,13.1428585,239.04762,2348.9763,16.928574,37.59525,31.500006,3.7142854,5.500002,0.0,8.64286,23.952389,6.190478,2.2142866,12.000005,238.9524,856.6907,20.166668,25.452393,1492.2861,1.4285717,0.635354,57.404774,1.5317469,0.11535735,0.08200458,0.19736184,0
257.33334,36.333336,26.166668,211.83334,3289.6667,342.6667,4337.0,900.8334,91.16667,498.6667,0.0,479.0,334.5,116.0,297.1667,3.5,197.16667,1344.3334,4732.167,43.0,1945.3334,14.666667,0.58724344,19.019873,0.01195555,0.0626204,0.081183285,0.14380369,1
381.60004,4.8,1.0,240.0,281.1,0.0,796.4,13.900001,0.0,533.8,0.0,168.3,0.0,488.30002,0.0,0.0,240.0,260.0,9.1,484.30002,21.900002,0.0,0.070556186,0.0,0.0,0.0,0.0,0.0,1
320.0,43.0,30.0,177.0,26712.0,501.0,3324.0,761.0,135.0,742.0,0.0,723.0,539.0,157.0,425.0,5.0,177.0,20385.0,3541.0,47.0,6327.0,0.0,0.23685984,10.790588,0.011764706,0.120022595,0.10638298,0.22640558,0
304.0,38.0,44.0,240.0,1329.0,537.0,1451.0,504.0,58.0,182.0,0.0,172.0,158.0,69.0,115.0,1.0,240.0,2507.0,1562.0,13.0,1178.0,0.0,0.46988434,21.669565,0.008695652,0.07362356,0.07692308,0.15054664,0
183.57895,14.368424,9.210528,202.6316,603.5265,36.842106,848.52637,209.4211,10.947371,171.00003,0.0,196.26317,198.63159,82.89475,99.00001,46.473694,203.68423,720.05273,912.6317,728.5264,199.89476,1.0526316,0.25514704,11.311033,0.5089196,0.1084662,0.05996395,0.16843013,0
254.29791,6.0425544,0.9999997,240.00002,300.90436,0.1702128,154.10645,9.361707,0.1702128,46.42554,0.0,124.351036,0.0,17.095753,0.0,0.0,240.00002,299.617,7.7872353,408.93625,25.904251,0.0,0.077470034,0.0,0.0,0.0,0.0,0.0,0
136.0,6.0,7.0,240.0,2072.0,539.0,729.0,32.0,251.0,425.0,0.0,271.0,265.0,661.0,27.0,327.0,240.0,1790.0,130.0,658.0,282.0,0.0,0.13610038,48.148148,12.111111,0.20769231,0.4969605,0.7046528,1
283.33344,29.04167,27.08334,61.083344,1560.8337,199.33337,30.500013,74.75002,115.00002,11.625,0.0,11.458334,24.25,115.875,3.791667,1.1666667,118.70834,1532.292,35.66667,2.916667,44.04168,61.29167,0.027744567,118.83642,0.54656875,0.10455503,0.31250006,0.41705507,0
143.0,17.625,38.25,240.0,2338.25,736.0,0.625,1.5,14.125001,2.0,0.0,2.0,3.875,14.125001,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
311.07697,12.538465,18.769236,233.69235,525.8462,51.769238,118.92309,29.461542,5.307693,40.615395,0.0,505.07703,955.1539,27.57693,29.307692,917.69257,233.69235,493.88464,80.69233,2250.5005,94.34617,0.0,0.15958224,6.6021743,35.839638,0.47624102,0.4103842,0.8866254,0
132.57144,4.0,1.0,135.57144,324.7143,489.28574,73.571434,7.0000005,334.7143,38.285717,0.0,91.00001,0.2857143,359.14288,0.0,0.0,135.57144,325.0,26.714287,290.85715,6.285715,0.0,0.019006303,0.0,0.0,0.0,0.0,0.0,1
232.0,7.0,6.0,240.0,433.0,1.0,1078.0,9.0,0.0,880.0,0.0,22.0,562.0,857.0,0.0,0.0,240.0,260.0,0.0,0.0,173.0,0.0,0.3995381,0.0,0.0,0.0,0.0,0.0,1
336.0,8.0,14.0,164.0,2098.0,245.0,5920.0,922.0,79.0,1985.0,0.0,1708.0,1392.0,366.0,1019.0,34.0,164.0,14829.0,6121.0,133.0,12731.0,0.0,0.85852045,6.954858,0.033366047,0.16647607,0.2556391,0.42211518,0
366.0,9.0,6.0,240.0,445.5,1.0,2426.25,16.0,1.0,1743.75,0.0,224.0,468.25,1640.0,3.75,250.25,240.0,262.5,12.0,500.75,183.0,0.0,0.41009665,658.2917,67.08334,0.31177157,0.4997871,0.81155866,1
69.93105,37.974155,28.948286,236.06902,1643.7761,139.75003,6.1896577,17.500002,20.396551,1.8534479,0.0,1.8534479,3.6551728,20.396551,0.0,0.0,238.03448,0.0,0.0,0.0,0.0,1.9655176,0.0,0.0,0.0,0.0,0.0,0.0,0
400.0,3.0,10.0,136.0,8360.0,48.0,2426.0,264.0,23.0,767.0,0.0,1643.0,410.0,180.0,372.0,13.0,97.0,2780.0,2916.0,2970.0,5580.0,39.0,0.66746414,7.360215,0.034946237,0.12757201,0.0043771043,0.13194913,1
335.53494,39.76745,45.34885,240.00002,1636.6515,656.6979,1250.1633,223.53491,48.604652,138.88377,0.0,170.04657,174.90706,51.0,191.44193,0.09302325,240.00002,7695.0005,1369.3958,2.9302323,6058.349,0.0,0.78743595,11.222396,0.00063281157,0.13958381,0.007751937,0.14733572,0
342.1539,4.0,1.0,240.00002,269.07697,0.0,768.46155,12.615385,0.0,538.84625,0.0,137.9231,0.0,496.53854,0.0,0.0,240.00002,282.53848,9.23077,372.69238,16.846157,0.0,0.0579219,0.0,0.0,0.0,0.0,0.0,0
144.0,8.0,9.0,240.0,32344.0,120.0,2123.0,225.0,50.0,1089.0,0.0,750.0,599.0,389.0,632.0,44.0,240.0,12046.0,2562.0,102.0,20298.0,0.0,0.62756616,3.9050634,0.06962025,0.24668229,0.43137255,0.6780548,1
261.12006,25.660002,9.540003,152.52003,594.4801,230.26004,2637.4407,752.6401,58.920002,399.12024,0.0,367.08008,346.98007,139.28003,244.78008,27.620005,150.56003,678.8,3077.6006,257.1,113.40004,1.9600003,0.15950355,16.791466,0.09901951,0.08008676,0.095986605,0.17607334,0
272.0,21.0,43.0,240.0,23894.0,377.0,2918.0,944.0,127.0,316.0,0.0,288.0,233.0,157.0,159.0,4.0,240.0,10497.0,3041.0,46.0,13397.0,0.0,0.5606847,26.660378,0.025157232,0.052285433,0.08695652,0.13924195,0
372.0,37.0,24.0,3.0,2502.0,749.0,15.0,12.0,12.0,6.0,0.0,4.0,11.0,16.0,1.0,0.0,148.0,1333.0,8.0,0.0,1169.0,145.0,0.4672262,776.0,0.0,0.125,0.0,0.125,1
120.0,5.0,4.0,240.0,29799.0,84.0,1885.0,312.0,28.0,837.0,0.0,863.0,663.0,50.0,562.0,35.0,240.0,23746.0,2123.0,72.0,6053.0,0.0,0.20312762,4.0587187,0.06227758,0.26471972,0.4861111,0.7508308,0
251.0,22.625,7.125,137.25,2020.375,328.125,365.875,265.125,96.375,112.75,0.0,64.875,155.125,149.375,36.0,12.75,135.375,596.375,239.5,60.125,1424.0,1.875,0.7050613,34.18658,0.27722895,0.149139,0.1690416,0.31818056,1
224.0,9.0,23.0,145.0,6219.0,305.0,3041.0,701.0,75.0,217.0,0.0,194.0,150.0,100.0,158.0,4.0,107.0,1141.0,3416.0,70.0,5078.0,38.0,0.81653,25.613924,0.025316456,0.04625293,0.057142857,0.10339578,1
136.0,39.0,27.0,178.0,737.0,168.0,727.0,364.0,32.0,94.0,0.0,72.0,79.0,57.0,54.0,2.0,181.0,1149.0,790.0,19.0,412.0,3.0,0.35857266,23.314816,0.037037037,0.06835443,0.10526316,0.17361759,1
112.0,35.0,7.0,177.0,28016.0,176.0,1439.0,328.0,46.0,153.0,0.0,150.0,161.0,50.0,108.0,2.0,102.0,7511.0,1552.0,8.0,20505.0,75.0,0.7319032,17.99074,0.018518519,0.069587626,0.25,0.31958762,0
280.0,4.0,10.0,240.0,406.0,3.0,1943.0,11.0,1.0,1565.0,0.0,520.0,1354.0,1553.0,33.0,1997.0,240.0,394.0,33.0,1997.0,12.0,0.0,0.02955665,59.303032,60.515152,1.0,1.0,2.0,0
125.60001,22.10001,19.450006,194.35007,1667.0754,203.725,235.12508,203.10007,38.900017,28.150007,0.0,18.925009,30.025007,51.750008,15.625005,1.9500004,199.25005,1681.8754,234.12505,25.875,78.20003,7.2000003,0.044938028,46.12187,0.1325333,0.07032623,0.088114016,0.15844028,0
37.20932,8.51163,13.093023,240.34888,467.3953,2.5813959,30.790703,2.3720937,0.41860473,13.534885,0.0,9.279071,68.81397,9.232563,0.95348835,15.44186,240.34888,459.53488,0.95348835,30.023256,20.930239,0.0,0.043818206,8.763567,7.577519,0.46511626,0.24418603,0.7093025,0
80.0,42.0,39.0,240.0,3761.0,368.0,197.0,123.0,67.0,31.0,0.0,19.0,29.0,83.0,12.0,5.0,240.0,2050.0,176.0,45.0,1711.0,0.0,0.4549322,57.333332,0.41666666,0.06818182,0.11111111,0.17929293,1
416.0,9.0,14.0,43.0,5828.0,317.0,1598.0,628.0,68.0,352.0,0.0,253.0,483.0,219.0,241.0,72.0,43.0,849.0,2252.0,771.0,4979.0,0.0,0.8543239,10.5518675,0.2987552,0.10701598,0.09338521,0.2004012,1
336.0,9.0,4.0,14.0,782.0,267.0,2222.0,255.0,123.0,1031.0,0.0,441.0,501.0,831.0,185.0,144.0,14.0,417.0,1002.0,652.0,365.0,0.0,0.4667519,14.832433,0.77837837,0.18463074,0.2208589,0.40548962,0
36.110092,26.477058,23.990828,231.74309,1383.78,53.2569,41.357807,34.513763,10.036699,8.385323,0.0,5.8256874,16.477066,14.155964,5.0917444,1.8807347,235.42203,999.91736,29.825699,5.6055036,383.86234,6.0458736,0.27708894,20.799755,0.25485352,0.1488966,0.22489758,0.37379402,0
208.0,28.0,38.0,240.0,29502.0,583.0,3259.0,585.0,240.0,429.0,0.0,468.0,317.0,245.0,241.0,2.0,240.0,5025.0,3903.0,128.0,24477.0,0.0,0.8296726,18.369295,0.008298756,0.061747372,0.015625,0.07737237,1
200.0,16.0,29.0,240.0,1869.0,347.0,2361.0,332.0,5.0,698.0,0.0,698.0,469.0,5.0,623.0,0.0,240.0,32700.0,2576.0,0.0,30831.0,0.0,0.94284403,4.879615,0.0,0.24184783,0.0,0.24184783,0
81.33334,28.333334,26.0,201.83334,14251.667,158.16669,737.3334,196.5,35.166668,77.16667,0.0,73.0,68.5,41.166668,55.5,3.0,228.0,2981.6667,838.0,14.5,11270.0,26.166668,0.7910525,20.032902,0.058871076,0.06612408,0.22948717,0.29561126,1
360.0,7.0,4.8,225.8,824.60004,265.0,563.8,226.40001,63.0,196.40001,0.0,133.8,292.4,170.40001,56.8,51.4,225.8,337.80002,313.80002,228.8,486.80002,0.0,0.58690566,20.914267,1.100805,0.18427938,0.21883975,0.40311915,1
416.0,8.0,14.0,206.0,27682.0,322.0,716.0,209.0,111.0,448.0,0.0,99.0,346.0,488.0,68.0,26.0,203.0,1324.0,281.0,88.0,26358.0,3.0,0.9521711,18.338236,0.38235295,0.24199288,0.29545453,0.53744745,0
374.33334,30.000008,0.0,0.0,0.0,778.9585,0.6666667,0.4166667,13.29167,0.33333334,0.0,0.33333334,0.0,13.29167,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16.800007,18.100002,14.333336,240.00006,1438.1006,24.966673,54.100006,43.366688,5.733334,6.9333353,0.0,3.5000007,6.433334,10.000001,4.7000017,0.8666668,240.00006,1623.467,46.133347,4.766668,185.36673,0.0,0.11407386,25.659796,0.12465617,0.10576901,0.08370372,0.18947273,0
416.0,7.0,6.0,150.0,1133.0,104.0,2319.0,536.0,316.0,883.0,0.0,862.0,600.0,341.0,513.0,2.0,147.0,5816.0,10673.0,39.0,4683.0,3.0,0.8051926,5.768031,0.0038986355,0.04806521,0.051282052,0.09934726,0
132.0,15.75,20.75,240.0,2504.5,230.25,235.75,169.75,81.75,42.75,0.0,40.5,70.0,102.5,25.25,17.5,240.0,2159.5,296.5,125.25,345.0,0.0,0.13762487,26.57684,0.6990093,0.08989146,0.12343169,0.21332315,1
180.19049,30.28572,46.66667,123.666695,805.85736,362.85718,33.428577,40.00001,22.857145,9.428573,0.0,7.5238094,21.857147,24.523813,1.5714287,0.33333334,123.38098,874.7144,19.09524,1.3333334,74.4762,24.000002,0.08130349,6.9544744,0.0141287325,0.020923166,0.10090706,0.12183022,0
296.0,28.0,1.0,240.0,263.0,77.0,457.0,278.0,26.0,58.0,0.0,80.0,70.0,31.0,36.0,2.0,240.0,1148.0,608.0,67.0,885.0,0.0,0.7709059,22.555555,0.055555556,0.059210528,0.029850746,0.089061275,1
357.9356,2.0,44.000015,240.00006,1024.3551,691.5162,166.51613,170.38713,497.12915,28.516136,0.0,23.354843,43.193565,508.25815,17.161291,3.0322585,240.00006,739.1937,149.5807,28.806458,285.1613,0.0,0.27714175,59.97431,0.17664318,0.11476196,0.105721384,0.22048342,0
179.88571,21.542858,19.685719,220.11432,1472.0287,298.77145,342.60013,269.11438,77.28574,39.00001,0.0,25.257153,35.48572,95.77145,19.05715,2.114286,216.62859,862.48584,313.65726,32.485714,609.543,4.1714296,0.41441166,62.08559,0.11986267,0.059213027,0.074197255,0.13341025,0
354.46167,15.153847,1.0,240.00005,360.15393,0.0,1065.2311,4.461541,413.07697,1493.9235,0.0,250.1539,0.0,1875.0004,0.0,0.0,240.00005,318.42313,22.96154,1427.5388,55.500008,0.0,0.14649715,0.0,0.0,0.0,0.0,0.0,0
386.00003,15.000003,10.5,153.37502,1365.8752,360.0001,1640.5002,328.1251,90.25001,796.8751,0.0,188.87505,363.25006,730.1252,165.75003,36.50001,147.37506,1442.8755,969.37506,166.00003,145.25005,6.000001,0.093467824,14.048946,0.21950743,0.17096521,0.21934102,0.39030626,0
360.0,9.0,14.0,146.0,1173.0,492.0,2285.0,418.0,512.0,1071.0,0.0,1070.0,993.0,589.0,729.0,93.0,146.0,1062.0,7852.0,641.0,111.0,0.0,0.09462915,4.382716,0.12757201,0.09284259,0.1450858,0.23792839,1
352.0,7.0,6.0,201.0,866.0,72.0,1730.0,263.0,352.0,686.0,0.0,388.0,510.0,748.0,227.0,28.0,201.0,2990.0,1571.0,146.0,2124.0,0.0,0.7103679,9.096916,0.12334802,0.14449397,0.19178084,0.33627477,0
348.3077,32.84616,15.9230795,240.00002,2585.308,695.84625,58.92308,101.15387,120.07693,13.538462,0.0,10.538462,35.769238,124.07693,12.076923,1.0,224.76924,1635.2308,110.92308,6.0,950.0771,15.23077,0.3673574,73.61935,0.08481264,0.1087589,0.16666667,0.2754256,1
280.0,3.0,16.0,215.0,659.0,122.0,467.0,111.0,56.0,271.0,0.0,162.0,518.0,285.0,157.0,210.0,153.0,573.0,514.0,661.0,86.0,62.0,0.13050076,4.4585986,1.3375796,0.30544746,0.31770045,0.6231479,1
385.0001,6.166668,12.125002,238.29172,1075.792,87.66669,1687.2085,366.41672,306.5417,861.0835,0.0,759.41675,821.83344,794.7501,313.33344,264.70834,238.29172,908.5836,2093.625,1053.7921,226.7084,0.0,0.19763474,6.832729,0.84418386,0.15036356,0.2509452,0.40130883,0
256.0,43.0,36.0,240.0,2458.0,376.0,4448.0,878.0,98.0,999.0,0.0,982.0,717.0,116.0,552.0,11.0,240.0,8156.0,4850.0,49.0,5698.0,0.0,0.69862676,10.32971,0.019927537,0.113814436,0.2244898,0.33830422,0
118.697685,19.116283,20.069773,237.72098,2512.0234,245.51164,4.5348854,14.906975,14.558141,2.0930238,0.0,2.0930238,4.2790694,14.558141,0.0,0.0,237.72098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
375.82227,19.733337,13.555557,217.11116,1585.5558,730.0001,182.73343,270.4445,180.60005,20.511122,0.0,16.822227,33.644447,185.37782,15.022226,1.8222222,205.7778,1864.7112,141.60004,14.155559,279.15564,11.333336,0.14941482,82.12562,0.11960437,0.1142309,0.19545992,0.30969095,0
176.0,3.0,1.0,240.0,421.6667,315.0,160.66667,32.666668,135.33334,69.0,0.0,644.6667,233.0,178.66667,35.0,193.0,240.0,426.0,278.33334,1686.0,83.66667,0.0,0.1734492,14.523809,5.5142856,0.12620118,0.114485785,0.24068695,1
408.0,50.0,29.0,163.0,7120.0,432.0,2556.0,1203.0,123.0,337.0,0.0,291.0,301.0,214.0,191.0,10.0,163.0,2609.0,3049.0,298.0,4511.0,0.0,0.6335674,21.942408,0.05235602,0.06264349,0.033557046,0.09620053,0
253.33337,24.000004,33.0,240.00003,1299.0001,521.62976,0.0,5.9629636,3.8888888,0.0,0.0,0.0,0.0,3.8888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
151.13849,17.892315,20.81539,225.67699,20881.742,219.13847,1382.6927,367.76926,45.4154,139.7693,0.0,137.12315,126.36926,59.215397,123.784615,3.5846164,226.32315,3727.2615,1531.6617,39.000008,17154.482,4.523079,0.8215356,19.154364,0.028050585,0.08249212,0.10602299,0.18851516,0
200.0,38.0,27.0,240.0,31486.0,545.0,5385.0,835.0,208.0,986.0,0.0,971.0,697.0,251.0,569.0,21.0,240.0,10142.0,9386.0,183.0,21344.0,0.0,0.6778886,11.889279,0.036906853,0.060622204,0.114754096,0.1753763,1
359.1111,18.333334,35.0,215.66667,1650.6666,564.3333,5.6666665,20.11111,87.666664,4.0,0.0,4.0,6.6666665,87.666664,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,1
68.0,19.0,44.0,240.0,1134.0,320.0,3.0,7.0,51.0,2.0,0.0,2.0,3.0,51.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
256.00006,11.000004,3.4347832,240.00005,463.34793,9.130437,875.9131,34.95653,2.2173913,526.82623,0.0,1042.1307,74.69568,506.08713,17.565224,50.652187,240.00005,490.30435,324.1305,2852.697,64.17392,0.0,0.12861444,36.147575,2.3465872,0.03585913,0.018188551,0.054047678,0
104.0,29.0,27.0,240.0,1561.0,195.0,52.0,66.0,26.0,6.0,0.0,6.0,11.0,29.0,6.0,0.0,240.0,1677.0,49.0,2.0,116.0,0.0,0.06917114,52.166668,0.0,0.12244898,0.0,0.12244898,0
235.34888,15.767444,24.581402,196.907,1400.256,364.48846,1553.1633,380.44196,60.953487,259.7675,0.0,224.25586,190.30238,116.62793,145.9303,9.511634,222.0,9390.373,1599.9539,41.20931,7990.1177,25.09303,0.8512038,16.508137,0.10428663,0.097808264,0.412405,0.51021314,0
104.0,8.0,9.0,244.0,2195.0,64.0,283.0,123.0,29.0,106.0,0.0,82.0,136.0,60.0,51.0,17.0,128.0,6080.0,257.0,58.0,3885.0,116.0,0.63898027,9.215686,0.33333334,0.19844358,0.29310346,0.49154702,1
312.0,15.0,4.0,240.0,867.0,3.0,1088.0,16.0,0.0,699.0,0.0,73.0,337.0,671.0,7.0,119.0,240.0,874.0,14.0,464.0,7.0,0.0,0.008009153,158.14285,17.0,0.5,0.25646552,0.7564655,1
105.697,9.333335,13.121214,207.6061,658.9394,47.757584,246.84853,104.57579,11.545454,88.30305,0.0,66.57578,66.75758,76.33336,24.575766,15.121215,206.96973,631.48517,207.21217,157.78792,77.09094,0.63636374,0.10951527,26.404636,0.5060884,0.11853151,0.11568173,0.23421328,0
404.57144,33.0,49.000004,21.0,804.00006,800.7143,113.00001,106.00001,46.000004,22.000002,0.0,14.000001,37.0,55.000004,13.000001,2.0,57.000004,1000.00006,113.00001,10.0,196.00002,36.0,0.19600002,78.43957,0.15384619,0.11504426,0.20000002,0.31504428,0
78.40002,3.1222227,0.99999976,239.99998,279.4667,0.0,34.699997,3.2222219,0.0,24.855556,0.0,14.522222,0.0,10.433336,0.0,0.0,239.99998,268.97775,0.055555563,0.4888889,16.04445,0.0,0.05540105,0.0,0.0,0.0,0.0,0.0,0
257.76004,35.44001,0.0,0.0,0.0,533.8402,0.0,0.17999999,44.30001,0.0,0.0,0.0,0.0,44.30001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
108.0,8.833334,1.0,240.0,269.5,138.66667,32.333336,1.0,118.333336,38.833336,0.0,103.5,0.0,144.33334,0.0,0.0,240.0,286.5,4.666667,277.5,17.0,0.0,0.05561105,0.0,0.0,0.0,0.0,0.0,1
104.0,16.0,14.0,240.0,32310.0,54.0,987.0,308.0,15.0,156.0,0.0,228.0,218.0,49.0,84.0,132.0,240.0,13654.0,1150.0,696.0,18656.0,0.0,0.57740635,16.059525,1.5714285,0.07304348,0.18965517,0.26269865,0
384.0,19.0,14.0,240.0,2063.0,657.60004,345.0,239.0,332.6,48.0,0.0,43.0,73.0,360.0,37.0,6.0,240.0,914.0,464.0,89.0,1149.0,0.0,0.55695593,33.55676,0.16216217,0.07974138,0.06741573,0.1471571,1
40.0,29.0,16.0,240.0,25457.0,32.0,1706.0,264.0,9.0,160.0,0.0,197.0,216.0,12.0,211.0,1.0,240.0,4272.0,1892.0,2.0,21185.0,0.0,0.8321876,9.488152,0.0047393367,0.1115222,0.5,0.6115222,0
328.7806,7.756098,8.365855,240.00005,428.97568,1.9512194,160.87805,14.390246,0.34146348,56.95122,0.0,35.195137,236.41467,21.536594,0.0,0.0,240.00005,451.90244,0.0,0.0,41.902447,0.0,0.0889251,0.0,0.0,0.0,0.0,0.0,0
224.0,22.0,7.0,240.0,1407.0,312.0,4849.0,768.0,69.0,618.0,0.0,613.0,447.0,73.0,340.0,3.0,240.0,3382.0,5297.0,17.0,1975.0,0.0,0.583974,17.438236,0.00882353,0.06418727,0.1764706,0.24065787,0
16.0,2.0,1.0,240.0,400.0,0.0,25.0,1.0,0.0,9.0,0.0,11.0,0.0,7.0,0.0,0.0,240.0,279.0,1.0,36.0,121.0,0.0,0.3025,0.0,0.0,0.0,0.0,0.0,0
401.6,13.0,1.0,240.0,300.80002,267.4,504.0,2.4,188.2,1510.6,0.0,87.0,0.0,1652.8,0.0,0.0,240.0,324.80002,5.4,198.8,31.2,0.0,0.088547446,0.0,0.0,0.0,0.0,0.0,1
360.0,3.0,28.0,245.0,2045.0,747.0,12.0,36.0,77.0,5.0,0.0,5.0,7.0,77.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
408.0,14.0,6.0,240.0,705.0,2.0,2129.0,21.0,0.0,1273.0,0.0,232.0,1025.0,1238.0,15.0,511.0,240.0,743.0,31.0,1023.0,38.0,0.0,0.05114401,143.46666,34.066666,0.48387095,0.49951124,0.9833822,0
281.0,5.0,8.000001,240.00002,404.87503,514.5,17.75,4.5,456.0,36.000004,0.0,16.75,682.75,475.25,0.0,0.0,240.00002,398.50003,0.0,0.0,13.375,0.0,0.032680534,0.0,0.0,0.0,0.0,0.0,1
118.0,27.0,21.0,64.0,1692.5,191.5,155.5,136.5,40.0,34.5,0.0,15.75,30.25,64.25,11.0,7.25,85.25,1345.0,134.75,32.0,347.5,26.25,0.20592222,60.043407,0.54895836,0.09219916,0.14943609,0.24163525,1
144.0,34.5,35.0,241.25,1422.25,246.25,493.5,262.5,81.25,94.0,0.0,84.5,97.5,92.25,56.25,4.75,187.5,1972.5,524.25,32.5,550.25,53.75,0.27771023,20.345118,0.11026936,0.10615443,0.14736071,0.25351512,1
236.44446,6.3703704,1.6666665,240.74078,391.77783,3.592593,155.22227,11.185187,2.6296299,49.07409,0.0,140.14821,1.4074075,25.148153,0.22222225,0.2962963,240.00003,310.926,15.444447,746.1113,84.25928,0.74074066,0.1908136,6.9382715,0.09876545,0.0049382723,0.00040148557,0.0053397575,0
269.52124,12.507046,10.802819,233.67613,1688.8734,144.66203,16.901413,16.943668,178.64792,13.070427,0.0,8.47888,24.014095,184.63387,3.9295783,0.50704235,233.67613,1186.564,46.338036,5.9577456,502.3099,0.0,0.2974103,67.734665,0.07162805,0.1567843,0.044785693,0.20156996,0
344.0,50.0,16.0,240.0,2790.0,458.0,0.0,0.0,65.0,2.0,0.0,2.0,2.0,65.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
287.12738,5.0000014,8.018186,160.89096,454.0,7.000001,1444.5458,178.23643,5.0000014,879.00006,0.0,417.76376,655.4547,475.18195,290.0728,6.254547,160.89096,440.29108,1002.182,25.509094,29.636368,0.0,0.06246357,5.6180468,0.021556241,0.28944117,0.24339381,0.53283507,0
252.0,22.0,9.0,240.0,2471.0,854.5,32.0,87.0,209.25,7.0,0.0,7.0,13.0,209.25,0.0,0.0,240.0,1844.0,1.0,0.0,627.0,0.0,0.2537434,0.0,0.0,0.0,0.0,0.0,1
184.0,47.0,29.0,240.0,1462.0,377.0,6.0,24.0,68.0,14.0,0.0,11.0,17.0,71.0,6.0,1.0,240.0,1861.0,92.0,11.0,399.0,0.0,0.21440086,67.833336,0.16666667,0.06521739,0.09090909,0.15612648,1
408.0,17.0,33.0,240.0,1214.0,284.0,23.0,12.0,104.0,980.0,0.0,980.0,652.0,104.0,581.0,0.0,93.0,17556.0,2514.0,0.0,16342.0,147.0,0.93084985,0.5490534,0.0,0.2311058,0.0,0.2311058,1
